"","State","id","text","Class","period","licensure","education_access","services","status","enforcement","criminal","refugee","migrant","employment","emergency","Class_Int","impact_score","weighted_class"
"1145","TN","TN S 2537 2016","Qualified data centers that apply for job tax credits must certify on its business plan that it has not, within the previous 12 months, been found in violation of Worker Adjustment and Retraining Notification, the Fair Labor Standards Act or federal immigration laws.","","2012-2016",0,0,0,0,0,0,0,0,0,0,NA,0,NA
"1148","TN","TN SJR 212 2015","This resolution honors and commends Daniel Horwitz, 2015 class of Nashville's Top 30 Under 30. The thrust of his professional endeavors and community involvement activities center around his drive to promote comprehensive criminal justice reform in society and to advocate for solutions to issues affecting women, veterans, workers, immigrants, and the lesbian, gay, bisexual, and transgender community.","","2012-2016",0,0,0,0,1,0,1,1,0,0,NA,2,NA
"1149","TN","TN SJR 387 2015","This resolution recognizes United States Senator Bob Corker on being named one of Time magazine's 2015 100 Most Influential People in the World. Senator Corker has lent his valuable expertise and leadership to a number of national concerns, including those of debt, financial regulation, immigration, and foreign relations and policy.","","2012-2016",0,0,0,0,0,0,0,0,0,0,NA,0,NA
"1150","TN","TN SJR 404 2016","This resolution recognizes Mayor Megan Barry upon her election. She is also an advisory board member for the Tennessee Immigrant and Refugee Rights Coalition.","","2012-2016",0,0,0,0,0,0,1,1,0,0,NA,1,NA
"1151","TN","TN SJR 467 2016","This resolution urges the commencement of legal action against the U.S. government for forcing Tennessee to take and aid refugees.","","2012-2016",0,0,0,0,0,0,1,0,0,0,NA,0,NA
"1152","TN","TN SJR 51 2015","This resolution honors and recognizes Reverend Joseph Patrick Breen of Nashville on his retirement. During his tenure at St. Edward, Father Breen helped launch Our Lady of Guadalupe, a Spanish- speaking parish that started as a St. Edward mission and became independent in 2007. Reverend Breen spoke out on numerous social issues, such as immigration reform.","","2012-2016",0,0,0,0,0,0,0,0,0,0,NA,0,NA
"1153","TN","TN SJR 55 2015","This resolution honors the memory of John Lawrence Seigenthaler of Nashville. As editor of The Tennessean, he fought for open government records and meetings, assigned reporters to probe the conditions of the Central State mental health hospital, city workhouses, nursing homes, and migrant worker camps, and assigned a reporter to eighteen months of undercover work in the Ku Klux Klan.","","2012-2016",0,0,1,0,0,0,0,1,0,0,NA,2,NA
"1154","TN","TN SJR 585 2012","This resolution congratulates the founders, sponsors, volunteers, and participants on the 50th anniversary of the Houston County Irish Celebration of Irish heritage.","","2012-2016",0,0,0,0,0,0,0,0,0,0,NA,0,NA
"1155","TN","TN SJR 705 2014","This resolution recognizes Little Dutch Restaurant on the celebration of its seventy-fifth anniversary. The restaurant was founded by Frank and Mattie Lorino. After Frank's death, the restaurant fell on hard times and was taken over by Greek immigrants, George and Tommy Angelos, who helped restore The Little Dutch to its former glory.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1156","TN","TN SJR 733 2012","This resolution honors and commends Dr. Harry A. Green for his meritorious service as the Executive Director of the Tennessee Advisory Commission on Intergovernmental Relations and his recommendation in the policy areas like education, finance, illegal immigration and TVA.","","2012-2016",0,1,0,0,1,0,0,0,0,0,NA,2,NA
"1157","TN","TN SJR 736 2012","This resolution honors and commemorates the 175th anniversary of the Catholic Diocese of Nashville, its support of education and its continual service of its ever growing immigrant membership.","","2012-2016",0,1,0,0,1,0,0,1,0,0,NA,3,NA
"1158","TX","TX H 1 2015","This law provides for seven universities in northern Texas to receive $150,000 each for certifying teachers in bilingual education and English as a Second Language in the 2016-17 biennium.","","2012-2016",0,1,0,0,0,0,0,0,0,0,NA,1,NA
"1160","TX","TX H 12 2015","The governor shall establish the border prosecution unit within the criminal justice division to cooperate with and support members of the unit in prosecuting border crime, or crimes involving transnational criminal activity committed by persons who are not citizens or nationals, not lawfully present in the United States and coordinated with crimes committed in the Mexican United States.","","2012-2016",0,0,0,0,1,1,0,0,0,0,NA,1,NA
"1161","TX","TX H 1272 2013","This law mandates that state and local governments participate in the collection of statistical data including geographic routes, by which individuals are trafficked across international borders.","","2012-2016",0,0,0,0,0,0,0,0,0,0,NA,0,NA
"1162","TX","TX H 188 2015","This law extends the Human Trafficking Prevention Task Force, which develops recommendations for addressing the demand for forced labor or services or sexual conduct involving victims of human trafficking. The task force collaborates, as needed, with special agents or customs and border protection officers and border patrol agents of U.S. Immigration and Customs Enforcement and the U.S. Department of Homeland Security, among other agencies.","","2012-2016",0,0,1,0,1,0,0,0,0,0,NA,2,NA
"1163","TX","TX H 2035 2015","This law amends the Texas Alcoholic Beverage Code to include the governmental entity's authority to regulate an establishment that derives 50 percent or more of its gross revenue from the on- premise sale of alcoholic beverages, and is located in a municipality or county, any portion of which is located not more than 50 miles from an international border.","","2012-2016",0,0,0,0,0,0,0,0,0,0,NA,0,NA
"1166","TX","TX H 2747 2015","This law requires a person to be a U.S. citizen to serve as a petit juror.","","2012-2016",0,0,0,0,0,0,0,0,0,0,NA,0,NA
"1167","TX","TX H 3761 2013","This law requires the agricultural department to consider and report upon the feasibility of administering a training program to allow departmental employees to assist U.S. Customs & Border Protection & the U.S. Department of Agriculture with non-animal agricultural inspections along the Mexican border.","","2012-2016",0,0,0,0,1,0,0,0,1,0,NA,2,NA
"1168","TX","TX H 431 2015","This law creates an advisory committee to examine and recommend revisions to any state laws pertaining to juvenile records. The committee will include 12 individuals with expertise in federal records and federal immigration policy.","","2012-2016",0,0,0,0,0,0,0,0,0,0,NA,0,NA
"1169","TX","TX H 511 2015","This law adds any place or facility designated for the detention of a person suspected of violating a provision of the Immigration and Nationality Act to the definition of correctional facility.","","2012-2016",0,0,0,0,0,1,0,0,0,0,NA,0,NA
"1170","TX","TX H 716 2015","This law relates to the certification of peace officers in municipalities located in a county with a population between 60,000 and 66,000, adjacent to a bay connected to the Gulf of Mexico to a bay connected to the Gulf of Mexico to enforce commercial motor vehicle safety standards.","","2012-2016",0,0,0,0,1,0,0,0,0,0,NA,1,NA
"1171","TX","TX HCR 137 2015","This resolution memorializes the Honorable Leo Berman of Tyler, who passed away on May 23, 2015, at the age of 79. Leo Berman was the son of immigrant parents from Poland and Latvia, and he had an outstanding 22-year career in the U.S. Army, followed by a successful career in public affairs.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1172","TX","TX HCR 83 2013","This resolution designates the city of Shamrock's St. Patrick's Day Celebration as the official St. Patrick's Day Celebration for the State. Shamrock was named by an immigrant sheep farmer in honor of his native land in Ireland.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1173","TX","TX HR 1005 2013","This resolution congratulates James F. Scherr of El Paso on his 60th birthday. Scherr built hotels, office buildings, warehouses, residential housing, and one of the largest U.S. Citizenship and Immigration Services facilities along the United States-Mexico border.","","2012-2016",0,0,0,0,1,0,0,0,0,0,NA,1,NA
"1174","TX","TX HR 1024 2013","This resolution pays tribute to the life of Herta Barbara Sokolyk, an x-ray technician, who immigrated to the United States in 1952.","","2012-2016",0,0,0,0,0,0,0,0,0,0,NA,0,NA
"1175","TX","TX HR 103 2013","This resolution congratulates Alan Amaro on his selection as a 2013 Exemplary Migrant Student by The University of Texas at Austin Migrant Student Graduation Enhancement Program","","2012-2016",0,1,0,0,0,0,0,1,0,0,NA,2,NA
"1176","TX","TX HR 1031 2013","This resolution congratulates Albertina Martha Corral, an immigrant from Mexico with an exceptional work ethic, on her retirement from 63 years of waitressing in establishments owned by the Heins family.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1177","TX","TX HR 1068 2013","This resolution recognizes March 26, 2013, as Burleson County Day at the State Capitol. The area was settled by European immigrants, especially Germans, Austrians, Czechs, and Italians, during the last half of the 19th century.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1178","TX","TX HR 1169 2013","This resolution honors Alvin Block Olbrich of Lakeway, the oldest living football letterman from Texas A&M University and the son of German immigrant cotton farmers.","","2012-2016",0,1,0,0,0,0,0,1,0,0,NA,2,NA
"1179","TX","TX HR 124 2013","This resolution honors Yvonne Lovell of Terrell, an immigrant from England, on her receipt of the Larry White Dance Educator Award from the Dance Council of North Texas.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1180","TX","TX HR 1281 2013","This resolution honors the South Texas College of Law and the 2013 recipients of its Dean's Medal and Alumni Impact Awards, including recipient Gordon Quan, co-chair of one of the largest immigration law firms in the country and chair of the Texas Chapter of the American Immigration Lawyers Association. Quan was named one of the Lawyers of the Year in immigration law in the 2012 edition of Lawyers in America.","","2012-2016",0,1,0,0,0,0,0,0,0,0,NA,1,NA
"1181","TX","TX HR 1310 2015","This resolution honors Frank Steve Manitzas of San Antonio, who died on July 18, 2014, at the age of 80. The son of Greek immigrants, Frank Manitzas was born in San Angelo on May 12, 1934. He served in the U.S. Army and had a successful career in law.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1182","TX","TX HR 1413 2013","This resolution recognizes April 15th, 2013, as Live Oak County Day at the State Capitol. The area owes much of its rich cultural diversity to the Native American tribes, Spanish and Mexican colonists, and Irish immigrants who greatly influenced the development of the area.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1183","TX","TX HR 1431 2013","This resolution recognizes April 23, 2013, as Migrant Farmworker Day at the State Capitol.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1184","TX","TX HR 1454 2015","This resolution honors Dr. Kathleen Staudt for her service to The University of Texas at El Paso, where she has been a member of the faculty since 1977. During her nearly four decades at the school, she has taught and researched a wide range of subjects, including immigration, borders, public policy, and women and politics.","","2012-2016",0,1,0,0,1,0,0,0,0,0,NA,2,NA
"1185","TX","TX HR 146 2015","This resolution recognizes Gloria Granados for her exceptional service as chief executive officer of the Baptist Immigration Center of Plano.","","2012-2016",0,0,0,0,1,0,0,0,0,0,NA,1,NA
"1186","TX","TX HR 147 2015","This resolution commemorates the eighth anniversary of the Baptist Immigration Center of Plano.","","2012-2016",0,0,0,0,0,0,0,0,0,0,NA,0,NA
"1187","TX","TX HR 1489 2015","This resolution recognizes the First Protestant Church of New Braunfels, where for 170 years, families have come together to celebrate their faith. This historic church was organized to serve Protestant worshipers among the German immigrants who settled New Braunfels under the auspices of the Adelsverein.","","2012-2016",0,0,0,0,1,0,0,1,0,0,NA,2,NA
